Date,Close,Daily_Return
1994-01-27,2163.32,0.008912
1994-01-28,2135.93,-0.012661
1994-01-31,2134.12,-0.000847
1994-02-01,2152.19,0.008467
1994-02-02,2161.5,0.004326
1994-02-03,2193.63,0.014865
1994-02-04,2190.83,-0.001276
1994-02-07,2176.66,-0.006468
1994-02-08,2188.81,0.005582
1994-02-09,2182.32,-0.002965
1994-02-10,2160.56,-0.009971
1994-02-11,2166.51,0.002754
1994-02-14,2156.31,-0.004708
1994-02-15,2133.74,-0.010467
1994-02-16,2134.34,0.000281
1994-02-17,2152.65,0.008579
1994-02-18,2166.56,0.006462
1994-02-21,2151.44,-0.006979
1994-02-22,2143.84,-0.003533
1994-02-23,2113.37,-0.014213
1994-02-24,2121.25,0.003729
1994-02-25,2132.98,0.00553
1994-02-28,2153.48,0.009611
1994-03-01,2190.58,0.017228
1994-03-02,2215.72,0.011476
1994-03-03,2205.82,-0.004468
1994-03-04,2207.09,0.000576
1994-03-07,2185.78,-0.009655
1994-03-08,2197.38,0.005307
1994-03-09,2173.6,-0.010822
1994-03-10,2158.07,-0.007145
1994-03-11,2167.68,0.004453
1994-03-14,2178.1,0.004807
1994-03-15,2155.58,-0.010339
1994-03-16,2155.81,0.000107
1994-03-17,2157.15,0.000622
1994-03-18,2118.17,-0.01807
1994-03-21,2129.36,0.005283
1994-03-22,2097.45,-0.014986
1994-03-23,2100.55,0.001478
1994-03-24,2059.15,-0.019709
1994-03-25,2067.17,0.003895
1994-03-28,2072.81,0.002728
1994-03-29,2097.33,0.011829
1994-03-30,2057.83,-0.018833
1994-03-31,2056.89,-0.000457
1994-04-01,2070.36,0.006549
1994-04-04,2016.08,-0.026218
1994-04-05,2002.3,-0.006835
1994-04-06,2002.3,0.0
1994-04-07,1988.67,-0.006807
1994-04-08,1946.49,-0.02121
1994-04-11,1965.41,0.00972
1994-04-12,1977.67,0.006238
1994-04-13,2048.56,0.035845
1994-04-14,2087.71,0.019111
1994-04-15,2072.68,-0.007199
1994-04-18,2108.08,0.017079
1994-04-19,2118.52,0.004952
1994-04-20,2095.58,-0.010828
1994-04-21,2069.58,-0.012407
1994-04-22,2055.94,-0.006591
1994-04-25,2048.15,-0.003789
1994-04-26,2016.6,-0.015404
1994-04-27,2022.64,0.002995
1994-04-28,1995.85,-0.013245
1994-04-29,2009.45,0.006814
1994-05-02,2026.37,0.00842
1994-05-03,2064.86,0.018995
1994-05-04,2061.58,-0.001588
1994-05-05,2066.18,0.002231
1994-05-06,2039.91,-0.012714
1994-05-09,2061.37,0.01052
1994-05-10,2069.39,0.003891
1994-05-11,2043.3,-0.012608
1994-05-12,2056.36,0.006392
1994-05-13,2090.78,0.016738
1994-05-16,2098.04,0.003472
1994-05-17,2073.67,-0.011616
1994-05-18,2091.04,0.008376
1994-05-19,2112.21,0.010124
1994-05-20,2112.21,0.0
1994-05-23,2091.94,-0.009597
1994-05-24,2089.48,-0.001176
1994-05-25,2097.2,0.003695
1994-05-26,2073.29,-0.011401
1994-05-27,2040.05,-0.016032
1994-05-30,2058.79,0.009186
1994-05-31,2056.27,-0.001224
1994-06-01,2050.82,-0.00265
1994-06-02,2036.24,-0.007109
1994-06-03,2057.08,0.010235
1994-06-06,2045.54,-0.00561
1994-06-07,2042.38,-0.001545
1994-06-08,2067.26,0.012182
1994-06-09,2046.99,-0.009805
1994-06-10,2044.04,-0.001441
1994-06-13,2041.85,-0.001071
1994-06-14,2024.19,-0.008649
1994-06-15,2003.64,-0.010152
1994-06-16,2019.13,0.007731
1994-06-17,2040.94,0.010802
1994-06-20,2054.23,0.006512
1994-06-21,2069.9,0.007628
1994-06-22,2066.59,-0.001599
1994-06-23,2080.16,0.006566
1994-06-24,2095.5,0.007374
1994-06-27,2102.25,0.003221
1994-06-28,2100.98,-0.000604
1994-06-29,2100.98,0.0
1994-06-30,2110.77,0.00466
1994-07-01,2097.34,-0.006363
1994-07-04,2074.68,-0.010804
1994-07-05,2097.51,0.011004
1994-07-06,2079.19,-0.008734
1994-07-07,2068.92,-0.004939
1994-07-08,2072.9,0.001924
1994-07-11,2051.46,-0.010343
1994-07-12,2058.2,0.003285
1994-07-13,2053.41,-0.002327
1994-07-14,2062.08,0.004222
1994-07-15,2061.76,-0.000155
1994-07-18,2059.68,-0.001009
1994-07-19,2064.14,0.002165
1994-07-20,2088.25,0.01168
1994-07-21,2081.39,-0.003285
1994-07-22,2085.62,0.002032
1994-07-25,2079.6,-0.002886
1994-07-26,2050.86,-0.01382
1994-07-27,2013.03,-0.018446
1994-07-28,2027.67,0.007273
1994-07-29,2026.97,-0.000345
1994-08-01,2040.79,0.006818
1994-08-02,2030.56,-0.005013
1994-08-03,2026.68,-0.001911
1994-08-04,2024.82,-0.000918
1994-08-05,2047.44,0.011171
1994-08-08,2038.46,-0.004386
1994-08-09,2077.94,0.019368
1994-08-10,2085.08,0.003436
1994-08-11,2093.01,0.003803
1994-08-12,2087.78,-0.002499
1994-08-15,2117.8,0.014379
1994-08-16,2127.56,0.004609
1994-08-17,2118.96,-0.004042
1994-08-18,2128.33,0.004422
1994-08-19,2135.49,0.003364
1994-08-22,2112.06,-0.010972
1994-08-23,2119.29,0.003423
1994-08-24,2101.98,-0.008168
1994-08-25,2101.82,-7.6e-05
1994-08-26,2096.26,-0.002645
1994-08-29,2126.44,0.014397
1994-08-30,2117.59,-0.004162
1994-08-31,2106.05,-0.00545
1994-09-01,2097.85,-0.003894
1994-09-02,2127.21,0.013995
1994-09-05,2116.64,-0.004969
1994-09-06,2094.16,-0.010621
1994-09-07,2069.95,-0.011561
1994-09-08,2041.26,-0.01386
1994-09-09,2029.38,-0.00582
1994-09-12,1989.2,-0.019799
1994-09-13,2008.85,0.009878
1994-09-14,1974.14,-0.017279
1994-09-15,2022.5,0.024497
1994-09-16,1995.22,-0.013488
1994-09-19,2016.15,0.01049
1994-09-20,1979.52,-0.018168
1994-09-21,1984.99,0.002763
1994-09-22,1984.15,-0.000423
1994-09-23,1978.07,-0.003064
1994-09-26,1935.08,-0.021733
1994-09-27,1935.87,0.000408
1994-09-28,1928.82,-0.003642
1994-09-29,1911.7,-0.008876
1994-09-30,1918.85,0.00374
1994-10-03,1949.76,0.016109
1994-10-04,1914.69,-0.017987
1994-10-05,1934.96,0.010587
1994-10-06,1965.68,0.015876
1994-10-07,1972.59,0.003515
1994-10-10,1976.52,0.001992
1994-10-11,1978.71,0.001108
1994-10-12,1980.81,0.001061
1994-10-13,1979.26,-0.000783
1994-10-14,1991.08,0.005972
1994-10-17,1982.99,-0.004063
1994-10-18,1982.99,0.0
1994-10-19,1982.99,0.0
1994-10-20,1954.62,-0.014307
1994-10-21,1943.88,-0.005495
1994-10-24,1955.33,0.00589
1994-10-25,1987.7,0.016555
1994-10-26,1978.97,-0.004392
1994-10-27,2007.57,0.014452
1994-10-28,2028.52,0.010436
1994-10-31,2024.25,-0.002105
1994-11-01,2017.95,-0.003112
1994-11-02,2017.95,0.0
1994-11-03,2036.47,0.009178
1994-11-04,2037.99,0.000746
1994-11-07,2034.15,-0.001884
1994-11-08,2021.22,-0.006356
1994-11-09,2030.65,0.004665
1994-11-10,2050.66,0.009854
1994-11-11,2064.41,0.006705
1994-11-14,2086.41,0.010657
1994-11-15,2102.4,0.007664
1994-11-16,2092.0,-0.004947
1994-11-17,2109.36,0.008298
1994-11-18,2088.99,-0.009657
1994-11-21,2083.8,-0.002484
1994-11-22,2064.42,-0.0093
1994-11-23,2096.87,0.015719
1994-11-24,2083.55,-0.006352
1994-11-25,2105.88,0.010717
1994-11-28,2105.88,0.0
1994-11-29,2065.71,-0.019075
1994-11-30,2069.26,0.001719
1994-12-01,2081.46,0.005896
1994-12-02,2099.95,0.008883
1994-12-05,2119.24,0.009186
1994-12-06,2132.72,0.006361
1994-12-07,2132.72,0.0
1994-12-08,2154.17,0.010058
1994-12-09,2136.72,-0.008101
1994-12-12,2137.21,0.000229
1994-12-13,2107.16,-0.01406
1994-12-14,2127.79,0.00979
1994-12-15,2124.25,-0.001664
1994-12-16,2124.84,0.000278
1994-12-19,2130.78,0.002796
1994-12-20,2125.06,-0.002684
1994-12-21,2154.13,0.01368
1994-12-22,2140.36,-0.006392
1994-12-23,2144.88,0.002112
1994-12-26,2144.88,0.0
1994-12-27,2144.88,0.0
1994-12-28,2137.36,-0.003506
1994-12-29,2128.99,-0.003916
1994-12-30,2091.3,-0.017703
1995-01-02,2094.68,0.001616
1995-01-03,2089.04,-0.002693
1995-01-04,2099.68,0.005093
1995-01-05,2110.13,0.004977
1995-01-06,2117.63,0.003554
1995-01-09,2111.35,-0.002966
1995-01-10,2163.37,0.024638
1995-01-11,2184.39,0.009716
1995-01-12,2194.15,0.004468
1995-01-13,2200.32,0.002812
1995-01-16,2193.72,-0.003
1995-01-17,2191.25,-0.001126
1995-01-18,2201.36,0.004614
1995-01-19,2183.71,-0.008018
1995-01-20,2195.31,0.005312
1995-01-23,2183.52,-0.005371
1995-01-24,2196.54,0.005963
1995-01-25,2232.02,0.016153
1995-01-26,2232.23,9.4e-05
1995-01-27,2237.73,0.002464
1995-01-30,2239.36,0.000728
1995-01-31,2217.91,-0.009579
1995-02-01,2222.51,0.002074
1995-02-02,2211.26,-0.005062
1995-02-03,2249.6,0.017339
1995-02-06,2234.86,-0.006552
1995-02-07,2236.68,0.000814
1995-02-08,2244.56,0.003523
1995-02-09,2236.89,-0.003417
1995-02-10,2222.28,-0.006531
1995-02-13,2236.72,0.006498
1995-02-14,2228.44,-0.003702
1995-02-15,2208.41,-0.008988
1995-02-16,2236.73,0.012824
1995-02-17,2251.64,0.006666
1995-02-20,2253.93,0.001017
1995-02-21,2265.86,0.005293
1995-02-22,2269.6,0.001651
1995-02-23,2258.97,-0.004684
1995-02-24,2262.66,0.001633
1995-02-27,2253.91,-0.003867
1995-02-28,2257.34,0.001522
1995-03-01,2240.31,-0.007544
1995-03-02,2230.27,-0.004482
1995-03-03,2251.3,0.009429
1995-03-06,2234.23,-0.007582
1995-03-07,2242.76,0.003818
1995-03-08,2263.08,0.00906
1995-03-09,2266.57,0.001542
1995-03-10,2266.37,-8.8e-05
1995-03-13,2263.27,-0.001368
1995-03-14,2266.77,0.001546
1995-03-15,2268.26,0.000657
1995-03-16,2266.07,-0.000965
1995-03-17,2300.72,0.015291
1995-03-20,2300.29,-0.000187
1995-03-21,2305.58,0.0023
1995-03-22,2289.49,-0.006979
1995-03-23,2306.66,0.007499
1995-03-24,2294.15,-0.005423
1995-03-27,2275.72,-0.008033
1995-03-28,2204.44,-0.031322
1995-03-29,2212.97,0.003869
1995-03-30,2232.02,0.008608
1995-03-31,2190.9,-0.018423
1995-04-03,2184.24,-0.00304
1995-04-04,2201.27,0.007797
1995-04-05,2197.01,-0.001935
1995-04-06,2197.01,0.0
1995-04-07,2211.6,0.006641
1995-04-10,2191.54,-0.00907
1995-04-11,2176.35,-0.006931
1995-04-12,2157.41,-0.008703
1995-04-13,2137.01,-0.009456
1995-04-14,2153.56,0.007744
1995-04-17,2159.73,0.002865
1995-04-18,2206.11,0.021475
1995-04-19,2193.85,-0.005557
1995-04-20,2185.52,-0.003797
1995-04-21,2197.57,0.005514
1995-04-24,2176.09,-0.009774
1995-04-25,2148.12,-0.012853
1995-04-26,2116.86,-0.014552
1995-04-27,2114.88,-0.000935
1995-04-28,2140.74,0.012228
1995-05-01,2142.74,0.000934
1995-05-02,2112.01,-0.014341
1995-05-03,2149.71,0.01785
1995-05-04,2165.76,0.007466
1995-05-05,2182.11,0.007549
1995-05-08,2180.49,-0.000742
1995-05-09,2169.69,-0.004953
1995-05-10,2168.57,-0.000516
1995-05-11,2174.27,0.002628
1995-05-12,2184.05,0.004498
1995-05-15,2182.47,-0.000723
1995-05-16,2174.78,-0.003524
1995-05-17,2195.15,0.009366
1995-05-18,2197.34,0.000998
1995-05-19,2196.64,-0.000319
1995-05-22,2199.29,0.001206
1995-05-23,2196.59,-0.001228
1995-05-24,2204.01,0.003378
1995-05-25,2201.9,-0.000957
1995-05-26,2194.53,-0.003347
1995-05-29,2197.26,0.001244
1995-05-30,2210.92,0.006217
1995-05-31,2247.97,0.016758
1995-06-01,2242.91,-0.002251
1995-06-02,2249.75,0.00305
1995-06-05,2254.95,0.002311
1995-06-06,2266.56,0.005149
1995-06-07,2261.08,-0.002418
1995-06-08,2269.34,0.003653
1995-06-09,2274.94,0.002468
1995-06-12,2260.62,-0.006295
1995-06-13,2277.7,0.007555
1995-06-14,2277.7,0.0
1995-06-15,2278.64,0.000413
1995-06-16,2283.26,0.002028
1995-06-19,2286.21,0.001292
1995-06-20,2283.84,-0.001037
1995-06-21,2240.24,-0.019091
1995-06-22,2241.43,0.000531
1995-06-23,2268.07,0.011885
1995-06-26,2268.35,0.000123
1995-06-27,2280.81,0.005493
1995-06-28,2280.81,0.0
1995-06-29,2280.81,0.0
1995-06-30,2280.44,-0.000162
1995-07-03,2273.9,-0.002868
1995-07-04,2260.69,-0.005809
1995-07-05,2260.69,0.0
1995-07-06,2307.7,0.020795
1995-07-07,2326.18,0.008008
1995-07-10,2332.81,0.00285
1995-07-11,2315.66,-0.007352
1995-07-12,2336.76,0.009112
1995-07-13,2351.47,0.006295
1995-07-14,2340.31,-0.004746
1995-07-17,2330.98,-0.003987
1995-07-18,2353.89,0.009828
1995-07-19,2361.38,0.003182
1995-07-20,2379.43,0.007644
1995-07-21,2375.63,-0.001597
1995-07-24,2389.62,0.005889
1995-07-25,2400.58,0.004587
1995-07-26,2391.74,-0.003682
1995-07-27,2393.12,0.000577
1995-07-28,2436.68,0.018202
1995-07-31,2437.02,0.00014
1995-08-01,2449.71,0.005207
1995-08-02,2437.7,-0.004903
1995-08-03,2456.09,0.007544
1995-08-04,2463.0,0.002813
1995-08-07,2472.53,0.003869
1995-08-08,2459.81,-0.005145
1995-08-09,2416.84,-0.017469
1995-08-10,2437.98,0.008747
1995-08-11,2442.43,0.001825
1995-08-14,2411.49,-0.012668
1995-08-15,2435.07,0.009778
1995-08-16,2428.59,-0.002661
1995-08-17,2436.09,0.003088
1995-08-18,2427.77,-0.003415
1995-08-21,2426.51,-0.000519
1995-08-22,2423.6,-0.001199
1995-08-23,2387.6,-0.014854
1995-08-24,2373.01,-0.006111
1995-08-25,2401.59,0.012044
1995-08-28,2421.93,0.008469
1995-08-29,2449.52,0.011392
1995-08-30,2438.73,-0.004405
1995-08-31,2449.09,0.004248
1995-09-01,2486.95,0.015459
1995-09-04,2485.18,-0.000712
1995-09-05,2488.85,0.001477
1995-09-06,2486.83,-0.000812
1995-09-07,2472.52,-0.005754
1995-09-08,2471.38,-0.000461
1995-09-11,2479.38,0.003237
1995-09-12,2448.8,-0.012334
1995-09-13,2419.72,-0.011875
1995-09-14,2415.29,-0.001831
1995-09-15,2417.0,0.000708
1995-09-18,2432.46,0.006396
1995-09-19,2458.0,0.0105
1995-09-20,2472.55,0.005919
1995-09-21,2484.74,0.00493
1995-09-22,2491.73,0.002813
1995-09-25,2505.32,0.005454
1995-09-26,2479.84,-0.01017
1995-09-27,2514.8,0.014098
1995-09-28,2505.78,-0.003587
1995-09-29,2523.81,0.007195
1995-10-02,2502.94,-0.008269
1995-10-03,2489.35,-0.00543
1995-10-04,2500.75,0.00458
1995-10-05,2508.11,0.002943
1995-10-06,2489.52,-0.007412
1995-10-09,2498.75,0.003708
1995-10-10,2498.75,0.0
1995-10-11,2498.75,0.0
1995-10-12,2510.81,0.004826
1995-10-13,2525.59,0.005887
1995-10-16,2508.12,-0.006917
1995-10-17,2526.74,0.007424
1995-10-18,2540.79,0.005561
1995-10-19,2547.32,0.00257
1995-10-20,2519.82,-0.010796
1995-10-23,2524.18,0.00173
1995-10-24,2535.86,0.004627
1995-10-25,2549.27,0.005288
1995-10-26,2549.12,-5.9e-05
1995-10-27,2524.84,-0.009525
1995-10-30,2538.68,0.005482
1995-10-31,2539.88,0.000473
1995-11-01,2505.97,-0.013351
1995-11-02,2492.63,-0.005323
1995-11-03,2492.63,0.0
1995-11-06,2465.49,-0.010888
1995-11-07,2472.43,0.002815
1995-11-08,2473.52,0.000441
1995-11-09,2476.79,0.001322
1995-11-10,2466.21,-0.004272
1995-11-13,2470.57,0.001768
1995-11-14,2499.02,0.011516
1995-11-15,2496.33,-0.001076
1995-11-16,2528.2,0.012767
1995-11-17,2534.4,0.002452
1995-11-20,2534.4,0.0
1995-11-21,2552.29,0.007059
1995-11-22,2541.98,-0.00404
1995-11-23,2564.12,0.00871
1995-11-24,2548.79,-0.005979
1995-11-27,2546.55,-0.000879
1995-11-28,2549.53,0.00117
1995-11-29,2549.53,0.0
1995-11-30,2559.15,0.003773
1995-12-01,2548.53,-0.00415
1995-12-04,2535.78,-0.005003
1995-12-05,2523.81,-0.00472
1995-12-06,2543.99,0.007996
1995-12-07,2550.42,0.002528
1995-12-08,2551.03,0.000239
1995-12-11,2559.02,0.003132
1995-12-12,2536.03,-0.008984
1995-12-13,2552.96,0.006676
1995-12-14,2571.1,0.007105
1995-12-15,2569.9,-0.000467
1995-12-18,2566.13,-0.001467
1995-12-19,2544.9,-0.008273
1995-12-20,2549.71,0.00189
1995-12-21,2554.12,0.00173
1995-12-22,2546.04,-0.003164
1995-12-25,2532.22,-0.005428
1995-12-26,2547.78,0.006145
1995-12-27,2562.19,0.005656
1995-12-28,2578.36,0.006311
1995-12-29,2572.06,-0.002443
1996-01-01,2551.8,-0.007877
1996-01-02,2570.44,0.007305
1996-01-03,2573.44,0.001167
1996-01-04,2565.32,-0.003155
1996-01-05,2566.32,0.00039
1996-01-08,2578.74,0.00484
1996-01-09,2568.79,-0.003858
1996-01-10,2561.51,-0.002834
1996-01-11,2562.24,0.000285
1996-01-12,2573.0,0.004199
1996-01-15,2561.95,-0.004295
1996-01-16,2548.97,-0.005066
1996-01-17,2529.5,-0.007638
1996-01-18,2475.98,-0.021158
1996-01-19,2497.69,0.008768
1996-01-22,2505.56,0.003151
1996-01-23,2498.35,-0.002878
1996-01-24,2468.32,-0.01202
1996-01-25,2488.82,0.008305
1996-01-26,2459.13,-0.011929
1996-01-29,2464.51,0.002188
1996-01-30,2469.51,0.002029
1996-01-31,2472.25,0.00111
1996-02-01,2466.84,-0.002188
1996-02-02,2491.5,0.009997
1996-02-05,2504.16,0.005081
1996-02-06,2520.26,0.006429
1996-02-07,2520.52,0.000103
1996-02-08,2527.73,0.002861
1996-02-09,2541.41,0.005412
1996-02-12,2534.63,-0.002668
1996-02-13,2532.96,-0.000659
1996-02-14,2529.14,-0.001508
1996-02-15,2545.65,0.006528
1996-02-16,2544.61,-0.000409
1996-02-19,2542.75,-0.000731
1996-02-20,2567.96,0.009914
1996-02-21,2556.25,-0.00456
1996-02-22,2562.12,0.002296
1996-02-23,2534.44,-0.010804
1996-02-26,2559.42,0.009856
1996-02-27,2562.12,0.001055
1996-02-28,2554.42,-0.003005
1996-02-29,2563.59,0.00359
1996-03-01,2556.64,-0.002711
1996-03-04,2548.84,-0.003051
1996-03-05,2534.49,-0.00563
1996-03-06,2538.34,0.001519
1996-03-07,2528.73,-0.003786
1996-03-08,2526.18,-0.001008
1996-03-11,2532.55,0.002522
1996-03-12,2542.74,0.004024
1996-03-13,2549.71,0.002741
1996-03-14,2568.77,0.007475
1996-03-15,2568.7,-2.7e-05
1996-03-18,2588.04,0.007529
1996-03-19,2614.5,0.010224
1996-03-20,2630.24,0.00602
1996-03-21,2626.43,-0.001449
1996-03-22,2621.2,-0.001991
1996-03-25,2625.46,0.001625
1996-03-26,2641.5,0.006109
1996-03-27,2624.18,-0.006557
1996-03-28,2643.42,0.007332
1996-03-29,2663.1,0.007445
1996-04-01,2664.96,0.000698
1996-04-02,2659.86,-0.001914
1996-04-03,2655.49,-0.001643
1996-04-04,2654.34,-0.000433
1996-04-05,2685.29,0.01166
1996-04-08,2685.29,0.0
1996-04-09,2704.25,0.007061
1996-04-10,2705.21,0.000355
1996-04-11,2702.6,-0.000965
1996-04-12,2685.23,-0.006427
1996-04-15,2683.52,-0.000637
1996-04-16,2692.69,0.003417
1996-04-17,2700.83,0.003023
1996-04-18,2718.73,0.006628
1996-04-19,2705.06,-0.005028
1996-04-22,2717.5,0.004599
1996-04-23,2727.56,0.003702
1996-04-24,2733.67,0.00224
1996-04-25,2721.74,-0.004364
1996-04-26,2678.89,-0.015744
1996-04-29,2681.94,0.001139
1996-04-30,2690.79,0.0033
1996-05-01,2703.33,0.00466
1996-05-02,2675.5,-0.010295
1996-05-03,2664.72,-0.004029
1996-05-06,2671.4,0.002507
1996-05-07,2670.19,-0.000453
1996-05-08,2678.73,0.003198
1996-05-09,2716.16,0.013973
1996-05-10,2735.28,0.007039
1996-05-13,2724.25,-0.004032
1996-05-14,2732.29,0.002951
1996-05-15,2730.44,-0.000677
1996-05-16,2764.0,0.012291
1996-05-17,2770.61,0.002391
1996-05-20,2784.39,0.004974
1996-05-21,2800.6,0.005822
1996-05-22,2768.68,-0.011398
1996-05-23,2781.54,0.004645
1996-05-24,2766.08,-0.005558
1996-05-27,2765.29,-0.000286
1996-05-28,2769.47,0.001512
1996-05-29,2800.52,0.011212
1996-05-30,2808.62,0.002892
1996-05-31,2793.86,-0.005255
1996-06-03,2829.68,0.012821
1996-06-04,2848.84,0.006771
1996-06-05,2853.46,0.001622
1996-06-06,2900.76,0.016576
1996-06-07,2880.89,-0.00685
1996-06-10,2894.43,0.0047
1996-06-11,2832.53,-0.021386
1996-06-12,2870.3,0.013334
1996-06-13,2890.95,0.007194
1996-06-14,2836.36,-0.018883
1996-06-17,2846.94,0.00373
1996-06-18,2815.77,-0.010949
1996-06-19,2841.16,0.009017
1996-06-20,2808.5,-0.011495
1996-06-21,2814.23,0.00204
1996-06-24,2824.83,0.003767
1996-06-25,2835.54,0.003791
1996-06-26,2844.09,0.003015
1996-06-27,2844.09,0.0
1996-06-28,2844.09,0.0
1996-07-01,2844.09,0.0
1996-07-02,2859.22,0.00532
1996-07-03,2880.07,0.007292
1996-07-04,2880.07,0.0
1996-07-05,2880.07,0.0
1996-07-08,2820.81,-0.020576
1996-07-09,2863.26,0.015049
1996-07-10,2890.2,0.009409
1996-07-11,2876.34,-0.004796
1996-07-12,2904.08,0.009644
1996-07-15,2936.69,0.011229
1996-07-16,2915.81,-0.00711
1996-07-17,2956.78,0.014051
1996-07-18,2978.84,0.007461
1996-07-19,2976.56,-0.000765
1996-07-22,2996.12,0.006571
1996-07-23,3006.87,0.003588
1996-07-24,2999.19,-0.002554
1996-07-25,3000.66,0.00049
1996-07-26,3026.63,0.008655
1996-07-29,3037.28,0.003519
1996-07-30,2982.63,-0.017993
1996-07-31,2992.55,0.003326
1996-08-01,3028.27,0.011936
1996-08-02,2997.95,-0.010012
1996-08-05,3018.58,0.006881
1996-08-06,3037.7,0.006334
1996-08-07,3064.7,0.008888
1996-08-08,3067.48,0.000907
1996-08-09,3114.73,0.015404
1996-08-12,3124.78,0.003227
1996-08-13,3161.36,0.011706
1996-08-14,3185.72,0.007706
1996-08-15,3191.45,0.001799
1996-08-16,3211.01,0.006129
1996-08-19,3256.86,0.014279
1996-08-20,3249.17,-0.002361
1996-08-21,3260.3,0.003425
1996-08-22,3230.83,-0.009039
1996-08-23,3209.04,-0.006744
1996-08-26,3197.09,-0.003724
1996-08-27,3203.79,0.002096
1996-08-28,3180.63,-0.007229
1996-08-29,3233.34,0.016572
1996-08-30,3245.02,0.003612
1996-09-02,3272.58,0.008493
1996-09-03,3261.04,-0.003526
1996-09-04,3258.74,-0.000705
1996-09-05,3345.09,0.026498
1996-09-06,3375.45,0.009076
1996-09-09,3396.55,0.006251
1996-09-10,3419.51,0.00676
1996-09-11,3426.77,0.002123
1996-09-12,3430.95,0.00122
1996-09-13,3382.4,-0.014151
1996-09-16,3367.82,-0.004311
1996-09-17,3404.29,0.010829
1996-09-18,3337.11,-0.019734
1996-09-19,3289.59,-0.01424
1996-09-20,3305.72,0.004903
1996-09-23,3247.03,-0.017754
1996-09-24,3288.52,0.012778
1996-09-25,3302.57,0.004272
1996-09-26,3374.93,0.02191
1996-09-27,3439.22,0.019049
1996-09-30,3407.83,-0.009127
1996-10-01,3407.83,0.0
1996-10-02,3407.83,0.0
1996-10-03,3281.46,-0.037082
1996-10-04,3210.94,-0.02149
1996-10-07,3212.82,0.000585
1996-10-08,3235.35,0.007013
1996-10-09,3342.77,0.033202
1996-10-10,3328.13,-0.00438
1996-10-11,3364.76,0.011006
1996-10-14,3352.58,-0.00362
1996-10-15,3319.24,-0.009945
1996-10-16,3297.52,-0.006544
1996-10-17,3369.26,0.021756
1996-10-18,3347.54,-0.006447
1996-10-21,3361.8,0.00426
1996-10-22,3361.2,-0.000178
1996-10-23,3328.41,-0.009755
1996-10-24,3348.9,0.006156
1996-10-25,3366.87,0.005366
1996-10-28,3396.49,0.008797
1996-10-29,3357.57,-0.011459
1996-10-30,3372.96,0.004584
1996-10-31,3425.86,0.015684
1996-11-01,3438.09,0.00357
1996-11-04,3438.09,0.0
1996-11-05,3491.08,0.015413
1996-11-06,3565.69,0.021372
1996-11-07,3548.52,-0.004815
1996-11-08,3537.45,-0.00312
1996-11-11,3537.45,0.0
1996-11-12,3533.21,-0.001199
1996-11-13,3593.14,0.016962
1996-11-14,3559.29,-0.009421
1996-11-15,3588.57,0.008226
1996-11-18,3564.85,-0.00661
1996-11-19,3569.26,0.001237
1996-11-20,3569.26,0.0
1996-11-21,3516.2,-0.014866
1996-11-22,3600.4,0.023946
1996-11-25,3575.44,-0.006933
1996-11-26,3621.72,0.012944
1996-11-27,3669.31,0.01314
1996-11-28,3665.43,-0.001057
1996-11-29,3626.6,-0.010594
1996-12-02,3635.38,0.002421
1996-12-03,3562.73,-0.019984
1996-12-04,3596.4,0.009451
1996-12-05,3655.59,0.016458
1996-12-06,3651.59,-0.001094
1996-12-09,3684.6,0.00904
1996-12-10,3700.53,0.004323
1996-12-11,3668.61,-0.008626
1996-12-12,3671.16,0.000695
1996-12-13,3671.87,0.000193
1996-12-16,3737.16,0.017781
1996-12-17,3752.37,0.00407
1996-12-18,3750.02,-0.000626
1996-12-19,3721.18,-0.007691
1996-12-20,3730.56,0.002521
1996-12-23,3777.56,0.012599
1996-12-24,3788.54,0.002907
1996-12-25,3748.79,-0.010492
1996-12-26,3761.07,0.003276
1996-12-27,3819.52,0.015541
1996-12-30,3820.16,0.000168
1996-12-31,3809.92,-0.002681
1997-01-01,3766.89,-0.011294
1997-01-02,3834.84,0.018039
1997-01-03,3867.53,0.008524
1997-01-06,3939.73,0.018668
1997-01-07,3946.73,0.001777
1997-01-08,4003.35,0.014346
1997-01-09,4030.1,0.006682
1997-01-10,4026.97,-0.000777
1997-01-13,4000.65,-0.006536
1997-01-14,4074.3,0.01841
1997-01-15,4142.19,0.016663
1997-01-16,4139.68,-0.000606
1997-01-17,4223.69,0.020294
1997-01-20,4203.91,-0.004683
1997-01-21,4131.94,-0.01712
1997-01-22,4139.96,0.001941
1997-01-23,4297.64,0.038087
1997-01-24,4384.82,0.020286
1997-01-27,4320.52,-0.014664
1997-01-28,4368.54,0.011114
1997-01-29,4400.3,0.00727
1997-01-30,4377.7,-0.005136
1997-01-31,4458.66,0.018494
1997-02-03,4405.52,-0.011918
1997-02-04,4336.98,-0.015558
1997-02-05,4302.5,-0.00795
1997-02-06,4325.86,0.005429
1997-02-07,4364.25,0.008875
1997-02-10,4428.08,0.014626
1997-02-11,4342.31,-0.01937
1997-02-12,4333.15,-0.002109
1997-02-13,4377.51,0.010237
1997-02-14,4237.06,-0.032084
1997-02-17,4195.53,-0.009802
1997-02-18,4077.59,-0.028111
1997-02-19,4080.55,0.000726
1997-02-20,4190.45,0.026933
1997-02-21,4251.93,0.014671
1997-02-24,4204.81,-0.011082
1997-02-25,4090.14,-0.027271
